record_no,evidence_status,source_classification,name,created_at_utc,modified_at_utc,size_bytes,mime_type,file_id,library_file_id,version_id,path,model_generated,sha256,current_state,transfer_attribution
5582,VERIFIED_TRUE,ChatGPT Library model_generated,🧩零件74_匯率清單74_20260114-234823_TPE_v01.txt,2026-07-24T17:43:49.717252Z,2026-07-24T17:43:52.267221Z,2102,text/plain,file_0000000089cc81f59981a8bfdf463822,libfile_0a1ee00e2e5481919be6e0758bf14ef6,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/🧩零件庫/🧩零件74_匯率清單74_20260114-234823_TPE_v01.txt,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
5583,VERIFIED_TRUE,ChatGPT Library model_generated,🧩零件72_版面卡片72_20260114-234823_TPE_v01.txt,2026-07-24T17:43:49.736075Z,2026-07-24T17:43:52.554021Z,1469,text/plain,file_000000009d9081f58cab682205157814,libfile_275c89a1418c8191940403b80ace899c,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/🧩零件庫/🧩零件72_版面卡片72_20260114-234823_TPE_v01.txt,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
5584,VERIFIED_TRUE,ChatGPT Library model_generated,🧩零件73_指數清單73_20260114-234823_TPE_v01.txt,2026-07-24T17:43:49.780428Z,2026-07-24T17:43:51.415848Z,2116,text/plain,file_00000000c88c81f59722c952bbba192d,libfile_62b7c99728b48191a483b7c7e1bacc9e,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/🧩零件庫/🧩零件73_指數清單73_20260114-234823_TPE_v01.txt,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
5585,VERIFIED_TRUE,ChatGPT Library model_generated,🧩零件79_圖表清單79_20260114-234823_TPE_v01.txt,2026-07-24T17:43:52.362069Z,2026-07-24T17:43:53.592832Z,2117,text/plain,file_00000000656081f693bb36dbb3468ebb,libfile_8d82a23841e081918638fbd9b6ba58cd,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/🧩零件庫/🧩零件79_圖表清單79_20260114-234823_TPE_v01.txt,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
5586,VERIFIED_TRUE,ChatGPT Library model_generated,🧩零件80_版面清單80_20260114-234823_TPE_v01.html,2026-07-24T17:43:52.368616Z,2026-07-24T17:43:53.447024Z,1468,text/html,file_0000000024ac81f6a5260277f7725e76,libfile_ef0233b9ab388191a76a318fcdbba23b,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/🧩零件庫/🧩零件80_版面清單80_20260114-234823_TPE_v01.html,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
5587,VERIFIED_TRUE,ChatGPT Library model_generated,🧾README_零件80個_20260114-234823_TPE_v01.txt,2026-07-24T17:43:52.370864Z,2026-07-24T17:43:53.701564Z,484,text/plain,file_000000004ba881f6b2bb3549c78728c9,libfile_a4dd1e4981548191b4d6f60465ff2288,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/🧩零件庫/🧾README_零件80個_20260114-234823_TPE_v01.txt,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
5588,VERIFIED_TRUE,ChatGPT Library model_generated,🧩零件80_版面清單80_20260114-234823_TPE_v01.txt,2026-07-24T17:43:52.398627Z,2026-07-24T17:43:53.690732Z,1468,text/plain,file_00000000187081f6830bf0f8d448bc6f,libfile_75b68bb578348191b32d0a29328fa59d,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/🧩零件庫/🧩零件80_版面清單80_20260114-234823_TPE_v01.txt,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
5589,VERIFIED_TRUE,ChatGPT Library model_generated,📊零件73_指數清單73_20260114-234823_TPE_v01.jpg,2026-07-24T17:44:26.455944Z,2026-07-24T17:44:30.842249Z,18176,image/jpeg,file_00000000963c81f5bb9bad6e330d5905,libfile_64ec218c29d88191a3e08507800807e6,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/🧩零件庫/📊零件73_指數清單73_20260114-234823_TPE_v01.jpg,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
5590,VERIFIED_TRUE,ChatGPT Library model_generated,📚AI↔老K語意轉換字典｜AIToLKSemanticDictionary｜1000組詞.zip,2026-07-24T19:15:31.232801Z,2026-07-24T19:15:31.232721Z,27157,application/zip,file_0000000064f481f490de03c500d329d2,libfile_1a9fb5c8b88481918cd18a992f5897c2,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/📚AI↔老K語意轉換字典｜AIToLKSemanticDictionary｜1000組詞.zip,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
5591,VERIFIED_TRUE,ChatGPT Library model_generated,☠️死亡模式｜破壞手法登記與熔斷｜20260725-040233_TPE.zip,2026-07-24T20:03:13.916181Z,2026-07-24T20:03:11Z,16748,application/zip,file_00000000e9d481fbb9a294348242596f,libfile_12bd10754a648191924d98a6f8f304ed,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/🔬驗證🧠知識庫/☠️死亡模式｜破壞手法登記與熔斷｜20260725-040233_TPE.zip,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
5592,VERIFIED_TRUE,ChatGPT Library model_generated,☠️死亡模式｜破壞手法登記與熔斷精靈.js,2026-07-24T20:03:14.599304Z,2026-07-24T20:03:15.898476Z,13732,text/javascript,file_00000000d21881fb8f31fcade8a8d00e,libfile_b05b95d374d08191b398aaa4e8f07bb3,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/🔬驗證🧠知識庫/☠️死亡模式｜破壞手法登記與熔斷精靈.js,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
5593,VERIFIED_TRUE,ChatGPT Library model_generated,🌱開放專案根目錄自動更新器｜OpenProjectRootUpdater.py,2026-07-24T20:11:42.807845Z,2026-07-24T20:11:43.814550Z,7448,text/x-python,file_000000008ce081fbbdae3675c1f4c55b,libfile_c91a4d2f1cf481919209a96c140001c3,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/🔗掛載⚙️引擎庫/🌱開放專案根目錄自動更新器｜OpenProjectRootUpdater.py,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
5594,VERIFIED_TRUE,ChatGPT Library model_generated,🌸全量錯誤修復📦交付包｜20260725-190418_TPE.zip,2026-07-25T11:06:14.537872Z,2026-07-25T11:06:14.537820Z,684760,application/zip,file_000000009c7482439bd52bfa2163ab3c,libfile_37bbfc6e225c819180c34b23108174bd,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/🌸全量錯誤修復📦交付包｜20260725-190418_TPE.zip,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
5595,VERIFIED_TRUE,ChatGPT Library model_generated,🌸真實錯誤修復📦交付包｜20260725-192525_TPE.zip,2026-07-25T11:25:52.292207Z,2026-07-25T11:25:52.292158Z,686694,application/zip,file_000000009e2081f4b8b7dc6a222be95a,libfile_ee92028b31108191b6a428f3efc902db,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/🌸真實錯誤修復📦交付包｜20260725-192525_TPE.zip,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
5596,VERIFIED_TRUE,ChatGPT Library model_generated,📋修復清單.csv,2026-07-25T11:30:23.284292Z,2026-07-25T11:30:27.923055Z,5562,text/csv,file_000000001d7081f4badbeabb04b42981,libfile_752d6184b3f08191847a85b57772c9b8,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/📋修復清單.csv,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
5597,VERIFIED_TRUE,ChatGPT Library model_generated,🛡️硬規則總集.md,2026-07-25T11:30:24.894776Z,2026-07-25T11:30:27.479008Z,2927,text/markdown,file_00000000520081f4a6a7713326648635,libfile_0f79b4e1563c81919af34719d15f4d8e,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/🛡️硬規則總集.md,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
5598,VERIFIED_TRUE,ChatGPT Library model_generated,🔎搜尋必帶資料.md,2026-07-25T11:30:26.386148Z,2026-07-25T11:30:29.050529Z,1818,text/markdown,file_000000008dfc82469767af4a3e76604d,libfile_5437fb95d7048191b00b997745e33848,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/🔎搜尋必帶資料.md,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
5599,VERIFIED_TRUE,ChatGPT Library model_generated,08_🔎搜尋引擎📦交付包｜20260725-190418_TPE.zip,2026-07-25T11:30:27.988700Z,2026-07-25T11:30:27.988643Z,661264,application/zip,file_0000000017208246877c584e4ebd4872,libfile_646bce0c7fa881919a604baa48ae6298,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/08_🔎搜尋引擎📦交付包｜20260725-190418_TPE.zip,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
5600,VERIFIED_TRUE,ChatGPT Library model_generated,🥃永恆核心(9).js,2026-07-25T11:30:31.063879Z,2026-07-25T11:30:34.130889Z,9059,text/javascript,file_00000000a0c8820aabb10df29923eba5,libfile_6eefd9a863bc819190bd2417d35cee30,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,/🥃永恆核心(9).js,true,VERIFIED_FALSE_PLATFORM_NOT_PROVIDED,PRESENT_AT_LIST_TIME,VERIFIED_FALSE_INITIATING_CONVERSATION_NOT_PROVIDED
